ID,Posted at,Screen name,Text
807393282590461952,2016-12-10 01:15:33 +0000,WOAPRadio,#He's#DoneItAgain! @WaterboyWoap #Original #TwinSpins #2SongsSameArtist #BackToBack #AlternatinHrs #FriEve-#Sunday https://t.co/SidUWufRpr
807391776206155776,2016-12-10 01:09:34 +0000,BRajene,My Cheeks Fat 💀💕#Sunday https://t.co/deIXygcels
807391283585028098,2016-12-10 01:07:37 +0000,TIT_Lovin_Libra,RT @mazzimonicaXXX: I'll be shooting with @reynashouse and @AvaDollXXX on #sunday order your #customvideo mazzaratiemonica@gmail.com no… https://t.co/3OywRzjXNY
807390792914321408,2016-12-10 01:05:40 +0000,StackCashh,#God can be praised everyday not just on #Sunday .
807389948701765632,2016-12-10 01:02:19 +0000,HelnyFerlina,"regram made_in_jesus_
 #God #Jesus #HolySpirit #Jehova #Lord #Christ #Bless #memes #sunday… https://t.co/MQPyko7NBT"
807389566894297088,2016-12-10 01:00:47 +0000,ThePalaceSoBe,#OceanDrive #Legendary #DragBrunch #Saturday #Sunday 11:30am & 2pm! $39.99 #Reservations https://t.co/gzybunfi4C… https://t.co/8vLQpJ6Zv0
807389115142520833,2016-12-10 00:59:00 +0000,DjJWattsLive,"#Florence, SC All New Sunday’s @ The Ritz “The Official Kick Off” #Sunday Dec. 11th https://t.co/noW9Va12xs https://t.co/CHqaBdi2ov"
807388979226091521,2016-12-10 00:58:27 +0000,RemingtonPark,"RT @DRFRampellini: Trainers Bernie Flint, Ken McPeek talk starters in $100K Trapeze for 2YO fillies on #Sunday card @RemingtonPark: https://t.co/cZa2aBRFtY"
807388611708616704,2016-12-10 00:57:00 +0000,morenayblanco2,RT @GabriellaShinex: #Sunday #lovely #waitingforchristmas https://t.co/Rz4d3FXGZ2
807388292882845697,2016-12-10 00:55:44 +0000,djspaceage,"This #Sunday Join us for #TRIPSmemphis, Where Art x Music Meet. Plis free food Bonfire and… https://t.co/zxm30ViYwX"
807387986291789824,2016-12-10 00:54:31 +0000,DjJWattsLive,"All New Sunday’s @ The Ritz “The Official Kick Off” #Florence, SC #Sunday Dec. 11th https://t.co/noW9Va12xs https://t.co/bOrgOSnAeA"
807387920034361344,2016-12-10 00:54:15 +0000,DjJWattsLive,"#Florence, SC All New Sunday’s @ The Ritz “The Official Kick Off” #Sunday Dec. 11th https://t.co/noW9Va12xs https://t.co/Bn8P77Tn21"
807387157006581760,2016-12-10 00:51:13 +0000,ParkerHilltop,Want to do something different and #delicious this #Sunday? Check out The Makery and their #free #cake #tasting!... https://t.co/7Ge1jGIx3F
807387111380942848,2016-12-10 00:51:02 +0000,ParkerHilltop,"Want to do something different and #delicious this #Sunday? Check out The Makery and their #free #cake #tasting! 
https://t.co/oeW6RsXXV5"
