ID,Posted at,Screen name,Text
807991555055357952,2016-12-11 16:52:53 +0000,rarachosx,"RT @TOKYOGIANTS0917: 成宮寛貴 芸能界引退FRIDAYを許してはいけないFRIDAY廃刊するべき＃FRIDAY＃成宮寛貴 https://t.co/XyOET2GIPE"
807991163462352896,2016-12-11 16:51:19 +0000,Miyunakano2000,"RT @TOKYOGIANTS0917: 成宮寛貴 芸能界引退FRIDAYを許してはいけないFRIDAY廃刊するべき＃FRIDAY＃成宮寛貴 https://t.co/XyOET2GIPE"
807990214933282816,2016-12-11 16:47:33 +0000,arbrightgarrard,RT @HRDeptExeter: Thank you for yesterdays RT @arbrightgarrard  @lacemakerscafe @AudaciousCo @ExeterBizClub Have an excellent #Friday
807989909512396800,2016-12-11 16:46:20 +0000,chelseajrae10,friday was just something else 🖐🏼😂 #friday #lastnightoutof2016 https://t.co/34RP93gJzX
807989820437843968,2016-12-11 16:45:59 +0000,turntvonnelit,It's #brunch time grab the #bottle #sunday #saturday #friday #weekend #drunk #music #dance… https://t.co/7wxfLnNry9
807989436139106304,2016-12-11 16:44:27 +0000,FansLizyMartnez,RT @Lizymz: I'll be ready when my train arrive 🚂  #friday https://t.co/THXDloPjeL
807989399736688640,2016-12-11 16:44:19 +0000,cypherdzy,#friday the 13th sex scene clip homemade french galleries erotic https://t.co/ELxTCAYzjl
807989348398497792,2016-12-11 16:44:07 +0000,krupinajustyna,RT @DailyArtDaily: 8 Reasons To Visit @Rembrandthuis ! #arthistory #GoodtoKnow #Friday https://t.co/UxfOOdZZPQ https://t.co/N4h7jZeOjp
807989196510138368,2016-12-11 16:43:30 +0000,djreed01990,RT @knockoutd33: Waiting on bae like 😎 #fatdick #Friday #knockout #uncutking RT if you need a seat https://t.co/ZfnAY4yUek
807988577007181824,2016-12-11 16:41:03 +0000,keekerdoodles,RT @CapitalFeed: @PurinaCatChow Chilling out on #Friday #PurinaCatChow https://t.co/MxnpfYZNrl
807988407414771712,2016-12-11 16:40:22 +0000,uvepnet,RT @saschaboerger: Thank god it's #Friday. ^^ Enjoy your weekend!
